MeSH Symptom ID	MeSH Symptom Term	MeSH Disease ID	MeSH Disease Term	TFIDF score	PubMed occurrence
D013575	Syncope	D006469	Hemoptysis	2.9817828550595045	2
D013575	Syncope	D006491	Hemothorax	1.4908914275297522	1
D013575	Syncope	D006973	Hypertension	79.01724565907686	53
D013575	Syncope	D006976	Hypertension, Pulmonary	47.70852568095207	32
D013575	Syncope	D006985	Hyperventilation	37.27228568824381	25
D013575	Syncope	D007012	Hypopharyngeal Neoplasms	1.4908914275297522	1
D013575	Syncope	D007022	Hypotension	123.74398848496945	83
D013575	Syncope	D007024	Hypotension, Orthostatic	333.9596797666645	224
D013575	Syncope	D007251	Influenza, Human	1.4908914275297522	1
D013575	Syncope	D007822	Laryngeal Neoplasms	5.963565710119009	4
D013575	Syncope	D007826	Laryngismus	5.963565710119009	4
D013575	Syncope	D008133	Long QT Syndrome	307.12363407112895	206
D013575	Syncope	D008175	Lung Neoplasms	13.41802284776777	9
D013575	Syncope	D008944	Mitral Valve Insufficiency	16.399805702827276	11
D013575	Syncope	D008946	Mitral Valve Stenosis	7.454457137648761	5
D013575	Syncope	D009203	Myocardial Infarction	102.8715084995529	69
D013575	Syncope	D017202	Myocardial Ischemia	50.69030853601158	34
D013575	Syncope	D009205	Myocarditis	32.79961140565455	22
D013575	Syncope	D009298	Nasal Polyps	2.9817828550595045	2
D013575	Syncope	D009303	Nasopharyngeal Neoplasms	11.927131420238018	8
D013575	Syncope	D009765	Obesity	1.4908914275297522	1
D013575	Syncope	D009959	Oropharyngeal Neoplasms	1.4908914275297522	1
D013575	Syncope	D010490	Pericardial Effusion	2.9817828550595045	2
D013575	Syncope	D010493	Pericarditis	4.4726742825892565	3
D013575	Syncope	D010494	Pericarditis, Constrictive	1.4908914275297522	1
D013575	Syncope	D016491	Peripheral Vascular Diseases	1.4908914275297522	1
D013575	Syncope	D010997	Pleural Neoplasms	2.9817828550595045	2
D013575	Syncope	D011009	Pneumoconiosis	1.4908914275297522	1
D013575	Syncope	D018410	Pneumonia, Bacterial	1.4908914275297522	1
D013575	Syncope	D011020	Pneumonia, Pneumocystis	1.4908914275297522	1
D013575	Syncope	D011030	Pneumothorax	1.4908914275297522	1
D013575	Syncope	D011081	Polychondritis, Relapsing	1.4908914275297522	1
D013575	Syncope	D029424	Pulmonary Disease, Chronic Obstructive	1.4908914275297522	1
D013575	Syncope	D011654	Pulmonary Edema	8.945348565178511	6
D013575	Syncope	D011655	Pulmonary Embolism	104.36239992708265	70
D013575	Syncope	D011656	Pulmonary Emphysema	1.4908914275297522	1
D013575	Syncope	D011665	Pulmonary Valve Insufficiency	1.4908914275297522	1
D013575	Syncope	D011666	Pulmonary Valve Stenosis	4.4726742825892565	3
D013575	Syncope	D012120	Respiration Disorders	8.945348565178511	6
D013575	Syncope	D012131	Respiratory Insufficiency	7.454457137648761	5
D013575	Syncope	D017703	Retropharyngeal Abscess	2.9817828550595045	2
D013575	Syncope	D012214	Rheumatic Heart Disease	1.4908914275297522	1
D013575	Syncope	D017565	Sarcoidosis, Pulmonary	1.4908914275297522	1
D013575	Syncope	D012829	Silicosis	1.4908914275297522	1
D013575	Syncope	D012848	Sinoatrial Block	23.85426284047604	16
D013575	Syncope	D020181	Sleep Apnea, Obstructive	4.4726742825892565	3
D013575	Syncope	D012893	Sleep Disorders	8.945348565178511	6
D013575	Syncope	D013174	Sporotrichosis	1.4908914275297522	1
D013575	Syncope	D013611	Tachycardia, Atrioventricular Nodal Reentry	17.890697130357022	12
D013575	Syncope	D013612	Tachycardia, Ectopic Atrial	2.9817828550595045	2
D013575	Syncope	D013617	Tachycardia, Supraventricular	40.25406854330331	27
D013575	Syncope	D017180	Tachycardia, Ventricular	293.7056112233612	197
D013575	Syncope	D014123	Toxoplasmosis	2.9817828550595045	2
D013575	Syncope	D014262	Tricuspid Valve Insufficiency	4.4726742825892565	3
D013575	Syncope	D014397	Tuberculosis, Pulmonary	1.4908914275297522	1
D013575	Syncope	D014648	Varicose Veins	1.4908914275297522	1
D013575	Syncope	D054556	Venous Thromboembolism	1.4908914275297522	1
D013575	Syncope	D020246	Venous Thrombosis	7.454457137648761	5
D013575	Syncope	D014693	Ventricular Fibrillation	178.90697130357026	120
D013575	Syncope	D018879	Ventricular Premature Complexes	11.927131420238018	8
D013575	Syncope	D020217	Vertebral Artery Dissection	4.4726742825892565	3
D013575	Syncope	D014917	Whooping Cough	2.9817828550595045	2
D013575	Syncope	D014927	Wolff-Parkinson-White Syndrome	56.653874246130584	38
D019462	Syncope, Vasovagal	D001145	Arrhythmias, Cardiac	47.738511573012374	15
D019462	Syncope, Vasovagal	D001172	Arthritis, Rheumatoid	3.1825674382008247	1
D019462	Syncope, Vasovagal	D001281	Atrial Fibrillation	25.460539505606604	8
D019462	Syncope, Vasovagal	D054537	Atrioventricular Block	6.365134876401648	2
D019462	Syncope, Vasovagal	D053840	Brugada Syndrome	12.730269752803302	4
D019462	Syncope, Vasovagal	D002037	Bundle-Branch Block	9.547702314602477	3
D019462	Syncope, Vasovagal	D009202	Cardiomyopathies	3.1825674382008247	1
D019462	Syncope, Vasovagal	D002311	Cardiomyopathy, Dilated	12.730269752803302	4
D019462	Syncope, Vasovagal	D002312	Cardiomyopathy, Hypertrophic	25.460539505606604	8
D019462	Syncope, Vasovagal	D024741	Cardiomyopathy, Hypertrophic, Familial	3.1825674382008247	1
D019462	Syncope, Vasovagal	D020215	Carotid Artery, Internal, Dissection	3.1825674382008247	1
D019462	Syncope, Vasovagal	D003139	Common Cold	3.1825674382008247	1
D019462	Syncope, Vasovagal	D003324	Coronary Artery Disease	6.365134876401648	2
D019462	Syncope, Vasovagal	D003327	Coronary Disease	6.365134876401648	2
D019462	Syncope, Vasovagal	D003329	Coronary Vasospasm	3.1825674382008247	1
D019462	Syncope, Vasovagal	D003922	Diabetes Mellitus, Type 1	3.1825674382008247	1
D019462	Syncope, Vasovagal	D003924	Diabetes Mellitus, Type 2	9.547702314602477	3
D019462	Syncope, Vasovagal	D006333	Heart Failure	9.547702314602477	3
D019462	Syncope, Vasovagal	D006973	Hypertension	22.277972067405774	7
D019462	Syncope, Vasovagal	D006985	Hyperventilation	6.365134876401648	2
D019462	Syncope, Vasovagal	D007022	Hypotension	19.09540462920495	6
D019462	Syncope, Vasovagal	D007024	Hypotension, Orthostatic	155.9458044718404	49
D019462	Syncope, Vasovagal	D007826	Laryngismus	3.1825674382008247	1
D019462	Syncope, Vasovagal	D008133	Long QT Syndrome	28.64310694380742	9
D019462	Syncope, Vasovagal	D008175	Lung Neoplasms	9.547702314602477	3
D019462	Syncope, Vasovagal	D009203	Myocardial Infarction	6.365134876401648	2
D019462	Syncope, Vasovagal	D017202	Myocardial Ischemia	9.547702314602477	3
D019462	Syncope, Vasovagal	D009303	Nasopharyngeal Neoplasms	6.365134876401648	2
D019462	Syncope, Vasovagal	D011655	Pulmonary Embolism	3.1825674382008247	1
D019462	Syncope, Vasovagal	D012893	Sleep Disorders	9.547702314602477	3
D019462	Syncope, Vasovagal	D013611	Tachycardia, Atrioventricular Nodal Reentry	6.365134876401648	2
D019462	Syncope, Vasovagal	D013617	Tachycardia, Supraventricular	3.1825674382008247	1
D019462	Syncope, Vasovagal	D017180	Tachycardia, Ventricular	12.730269752803302	4
D019462	Syncope, Vasovagal	D014648	Varicose Veins	3.1825674382008247	1
D019462	Syncope, Vasovagal	D014693	Ventricular Fibrillation	35.00824182020907	11
D019462	Syncope, Vasovagal	D018879	Ventricular Premature Complexes	9.547702314602477	3
D019462	Syncope, Vasovagal	D014927	Wolff-Parkinson-White Syndrome	3.1825674382008247	1
D046608	Synkinesis	D007826	Laryngismus	4.658473958010402	1
D046608	Synkinesis	D014826	Vocal Cord Paralysis	18.63389583204161	4
D054160	Systolic Murmurs	D001014	Aortic Aneurysm	4.913366207639191	1
D054160	Systolic Murmurs	D001024	Aortic Valve Stenosis	9.826732415278382	2
D054160	Systolic Murmurs	D002312	Cardiomyopathy, Hypertrophic	4.913366207639191	1
D054160	Systolic Murmurs	D004417	Dyspnea	4.913366207639191	1
D054160	Systolic Murmurs	D004696	Endocarditis	4.913366207639191	1
D054160	Systolic Murmurs	D006345	Heart Septal Defects, Ventricular	9.826732415278382	2
D054160	Systolic Murmurs	D006349	Heart Valve Diseases	4.913366207639191	1
D054160	Systolic Murmurs	D006973	Hypertension	4.913366207639191	1
D054160	Systolic Murmurs	D008944	Mitral Valve Insufficiency	9.826732415278382	2
D054160	Systolic Murmurs	D010996	Pleural Effusion	4.913366207639191	1
D054160	Systolic Murmurs	D011665	Pulmonary Valve Insufficiency	4.913366207639191	1
D054160	Systolic Murmurs	D011666	Pulmonary Valve Stenosis	9.826732415278382	2
D013651	Taste Disorders	D001172	Arthritis, Rheumatoid	38.017465157342016	16
D013651	Taste Disorders	D001249	Asthma	4.752183144667752	2
D013651	Taste Disorders	D001281	Atrial Fibrillation	2.376091572333876	1
D013651	Taste Disorders	D020215	Carotid Artery, Internal, Dissection	2.376091572333876	1
D013651	Taste Disorders	D003324	Coronary Artery Disease	2.376091572333876	1
D013651	Taste Disorders	D003327	Coronary Disease	2.376091572333876	1
D013651	Taste Disorders	D003550	Cystic Fibrosis	4.752183144667752	2
D013651	Taste Disorders	D003920	Diabetes Mellitus	23.760915723338762	10
D013651	Taste Disorders	D003922	Diabetes Mellitus, Type 1	16.63264100633713	7
D013651	Taste Disorders	D003924	Diabetes Mellitus, Type 2	11.880457861669381	5
D013651	Taste Disorders	D006333	Heart Failure	9.504366289335504	4
D013651	Taste Disorders	D006973	Hypertension	23.760915723338762	10
D013651	Taste Disorders	D007251	Influenza, Human	4.752183144667752	2
D013651	Taste Disorders	D008175	Lung Neoplasms	16.63264100633713	7
D013651	Taste Disorders	D009298	Nasal Polyps	9.504366289335504	4
D013651	Taste Disorders	D009303	Nasopharyngeal Neoplasms	7.128274717001628	3
D013651	Taste Disorders	D009765	Obesity	11.880457861669381	5
D013651	Taste Disorders	D009959	Oropharyngeal Neoplasms	4.752183144667752	2
D013651	Taste Disorders	D010997	Pleural Neoplasms	2.376091572333876	1
D013651	Taste Disorders	D011020	Pneumonia, Pneumocystis	2.376091572333876	1
D013651	Taste Disorders	D006255	Rhinitis, Allergic, Seasonal	4.752183144667752	2
D013651	Taste Disorders	D012852	Sinusitis	7.128274717001628	3
D013651	Taste Disorders	D014397	Tuberculosis, Pulmonary	2.376091572333876	1
D013746	Tetany	D000787	Angina Pectoris	2.3812066730006465	1
D013746	Tetany	D001145	Arrhythmias, Cardiac	4.762413346001293	2
D013746	Tetany	D001172	Arthritis, Rheumatoid	2.3812066730006465	1
D013746	Tetany	D001249	Asthma	11.906033365003234	5
D013746	Tetany	D001987	Bronchiectasis	2.3812066730006465	1
D013746	Tetany	D002037	Bundle-Branch Block	2.3812066730006465	1
D013746	Tetany	D002177	Candidiasis	7.143620019001941	3
D013746	Tetany	D002311	Cardiomyopathy, Dilated	2.3812066730006465	1
D013746	Tetany	D003324	Coronary Artery Disease	4.762413346001293	2
D013746	Tetany	D003327	Coronary Disease	4.762413346001293	2
D013746	Tetany	D003440	Croup	2.3812066730006465	1
D013746	Tetany	D003550	Cystic Fibrosis	4.762413346001293	2
D013746	Tetany	D003920	Diabetes Mellitus	2.3812066730006465	1
D013746	Tetany	D006073	Gout	2.3812066730006465	1
D013746	Tetany	D006973	Hypertension	7.143620019001941	3
D013746	Tetany	D006985	Hyperventilation	80.96102688202198	34
D013746	Tetany	D007022	Hypotension	2.3812066730006465	1
D013746	Tetany	D007024	Hypotension, Orthostatic	2.3812066730006465	1
D013746	Tetany	D007826	Laryngismus	11.906033365003234	5
D013746	Tetany	D007827	Laryngitis	2.3812066730006465	1
D013746	Tetany	D007829	Laryngostenosis	2.3812066730006465	1
D013746	Tetany	D008175	Lung Neoplasms	2.3812066730006465	1
D013746	Tetany	D008478	Mediastinal Emphysema	2.3812066730006465	1
D013746	Tetany	D009203	Myocardial Infarction	2.3812066730006465	1
D013746	Tetany	D009298	Nasal Polyps	2.3812066730006465	1
D013746	Tetany	D009765	Obesity	2.3812066730006465	1
D013746	Tetany	D010018	Osteomalacia	19.04965338400517	8
D013746	Tetany	D010024	Osteoporosis	11.906033365003234	5
D013746	Tetany	D011928	Raynaud Disease	2.3812066730006465	1
D013746	Tetany	D012131	Respiratory Insufficiency	2.3812066730006465	1
D013746	Tetany	D045169	Severe Acute Respiratory Syndrome	2.3812066730006465	1
D013746	Tetany	D014397	Tuberculosis, Pulmonary	4.762413346001293	2
D013746	Tetany	D014826	Vocal Cord Paralysis	9.524826692002586	4
D013851	Thinness	D000196	Actinomycosis	2.6705996098560565	1
D013851	Thinness	D000787	Angina Pectoris	2.6705996098560565	1
D013851	Thinness	D017544	Aortic Aneurysm, Abdominal	2.6705996098560565	1
D013851	Thinness	D001145	Arrhythmias, Cardiac	2.6705996098560565	1
D013851	Thinness	D001172	Arthritis, Rheumatoid	8.01179882956817	3
D013851	Thinness	D001249	Asthma	8.01179882956817	3
D013851	Thinness	D050197	Atherosclerosis	2.6705996098560565	1
D013851	Thinness	D002177	Candidiasis	5.341199219712113	2
D013851	Thinness	D002311	Cardiomyopathy, Dilated	2.6705996098560565	1
D013851	Thinness	D003139	Common Cold	2.6705996098560565	1
D013851	Thinness	D003324	Coronary Artery Disease	13.352998049280286	5
D013851	Thinness	D003327	Coronary Disease	13.352998049280286	5
D013851	Thinness	D003550	Cystic Fibrosis	13.352998049280286	5
D013851	Thinness	D003920	Diabetes Mellitus	85.45918751539381	32
D013851	Thinness	D003922	Diabetes Mellitus, Type 1	32.04719531827268	12
D013851	Thinness	D003924	Diabetes Mellitus, Type 2	181.60077347021183	68
D013851	Thinness	D016883	Diabetic Ketoacidosis	2.6705996098560565	1
D013851	Thinness	D004417	Dyspnea	2.6705996098560565	1
D013851	Thinness	D004696	Endocarditis	2.6705996098560565	1
D013851	Thinness	D006333	Heart Failure	13.352998049280286	5
D013851	Thinness	D006973	Hypertension	80.11798829568171	30
D013851	Thinness	D007022	Hypotension	5.341199219712113	2
D013851	Thinness	D008133	Long QT Syndrome	2.6705996098560565	1
D013851	Thinness	D008175	Lung Neoplasms	10.682398439424226	4
D013851	Thinness	D008478	Mediastinal Emphysema	2.6705996098560565	1
D013851	Thinness	D009203	Myocardial Infarction	8.01179882956817	3
D013851	Thinness	D017202	Myocardial Ischemia	2.6705996098560565	1
D013851	Thinness	D009765	Obesity	1711.8543499177326	641
D013851	Thinness	D010024	Osteoporosis	34.71779492812874	13
D013851	Thinness	D015663	Osteoporosis, Postmenopausal	16.02359765913634	6
D013851	Thinness	D018410	Pneumonia, Bacterial	5.341199219712113	2
D013851	Thinness	D011030	Pneumothorax	5.341199219712113	2
D013851	Thinness	D029424	Pulmonary Disease, Chronic Obstructive	40.058994147840856	15
D013851	Thinness	D011656	Pulmonary Emphysema	2.6705996098560565	1
D013851	Thinness	D012141	Respiratory Tract Infections	2.6705996098560565	1
D013851	Thinness	D020181	Sleep Apnea, Obstructive	8.01179882956817	3
D013851	Thinness	D014376	Tuberculosis	5.341199219712113	2
D013851	Thinness	D014397	Tuberculosis, Pulmonary	5.341199219712113	2
D013851	Thinness	D054556	Venous Thromboembolism	2.6705996098560565	1
D020323	Tics	D003139	Common Cold	3.722380598840068	1
D020323	Tics	D003371	Cough	3.722380598840068	1
D020323	Tics	D012141	Respiratory Tract Infections	3.722380598840068	1
D014008	Tinea Pedis	D001228	Aspergillosis	3.472156088923187	1
D014008	Tinea Pedis	D001249	Asthma	3.472156088923187	1
D014008	Tinea Pedis	D002177	Candidiasis	13.888624355692748	4
D014008	Tinea Pedis	D003922	Diabetes Mellitus, Type 1	3.472156088923187	1
D014008	Tinea Pedis	D003924	Diabetes Mellitus, Type 2	10.416468266769561	3
D014008	Tinea Pedis	D009164	Mycobacterium Infections	3.472156088923187	1
D014008	Tinea Pedis	D009181	Mycoses	34.721560889231874	10
D014008	Tinea Pedis	D009617	Nocardia Infections	3.472156088923187	1
D014008	Tinea Pedis	D006255	Rhinitis, Allergic, Seasonal	3.472156088923187	1
D014008	Tinea Pedis	D014648	Varicose Veins	3.472156088923187	1
D014012	Tinnitus	D001014	Aortic Aneurysm	1.9740336225473258	1
D014012	Tinnitus	D001022	Aortic Valve Insufficiency	1.9740336225473258	1
D014012	Tinnitus	D001145	Arrhythmias, Cardiac	13.818235357831282	7
D014012	Tinnitus	D001164	Arteriovenous Fistula	88.83151301462969	45
D014012	Tinnitus	D001172	Arthritis, Rheumatoid	29.610504338209893	15
D014012	Tinnitus	D020215	Carotid Artery, Internal, Dissection	9.87016811273663	5
D014012	Tinnitus	D003139	Common Cold	7.896134490189303	4
D014012	Tinnitus	D003324	Coronary Artery Disease	1.9740336225473258	1
D014012	Tinnitus	D003327	Coronary Disease	1.9740336225473258	1
D014012	Tinnitus	D003371	Cough	1.9740336225473258	1
D014012	Tinnitus	D003550	Cystic Fibrosis	1.9740336225473258	1
D014012	Tinnitus	D003922	Diabetes Mellitus, Type 1	1.9740336225473258	1
D014012	Tinnitus	D003924	Diabetes Mellitus, Type 2	5.922100867641977	3
D014012	Tinnitus	D004844	Epistaxis	3.9480672450946517	2
D014012	Tinnitus	D006333	Heart Failure	3.9480672450946517	2
D014012	Tinnitus	D006973	Hypertension	27.636470715662565	14
D014012	Tinnitus	D006985	Hyperventilation	1.9740336225473258	1
D014012	Tinnitus	D007024	Hypotension, Orthostatic	3.9480672450946517	2
D014012	Tinnitus	D054990	Idiopathic Pulmonary Fibrosis	3.9480672450946517	2
D014012	Tinnitus	D007251	Influenza, Human	1.9740336225473258	1
D014012	Tinnitus	D007827	Laryngitis	1.9740336225473258	1
D014012	Tinnitus	D008175	Lung Neoplasms	1.9740336225473258	1
D014012	Tinnitus	D009203	Myocardial Infarction	1.9740336225473258	1
D014012	Tinnitus	D009298	Nasal Polyps	1.9740336225473258	1
D014012	Tinnitus	D009303	Nasopharyngeal Neoplasms	9.87016811273663	5
D014012	Tinnitus	D009362	Neoplasm Metastasis	1.9740336225473258	1
D014012	Tinnitus	D009765	Obesity	1.9740336225473258	1
D014012	Tinnitus	D010003	Osteoarthritis	5.922100867641977	3
D014012	Tinnitus	D010019	Osteomyelitis	1.9740336225473258	1
D014012	Tinnitus	D011009	Pneumoconiosis	3.9480672450946517	2
D014012	Tinnitus	D011081	Polychondritis, Relapsing	3.9480672450946517	2
D014012	Tinnitus	D011928	Raynaud Disease	7.896134490189303	4
D014012	Tinnitus	D012120	Respiration Disorders	1.9740336225473258	1
D014012	Tinnitus	D012141	Respiratory Tract Infections	3.9480672450946517	2
D014012	Tinnitus	D006255	Rhinitis, Allergic, Seasonal	1.9740336225473258	1
D014012	Tinnitus	D012806	Siderosis	1.9740336225473258	1
D014012	Tinnitus	D012852	Sinusitis	1.9740336225473258	1
D014012	Tinnitus	D012893	Sleep Disorders	15.792268980378607	8
D014012	Tinnitus	D014123	Toxoplasmosis	1.9740336225473258	1
D014012	Tinnitus	D014376	Tuberculosis	7.896134490189303	4
D014012	Tinnitus	D014397	Tuberculosis, Pulmonary	13.818235357831282	7
D014012	Tinnitus	D020246	Venous Thrombosis	7.896134490189303	4
D014012	Tinnitus	D014693	Ventricular Fibrillation	1.9740336225473258	1
D014012	Tinnitus	D020217	Vertebral Artery Dissection	3.9480672450946517	2
D014012	Tinnitus	D014826	Vocal Cord Paralysis	3.9480672450946517	2
D014012	Tinnitus	D014927	Wolff-Parkinson-White Syndrome	1.9740336225473258	1
D015845	Tonic Pupil	D003371	Cough	7.857025608655483	2
D015845	Tonic Pupil	D007024	Hypotension, Orthostatic	3.9285128043277413	1
D015845	Tonic Pupil	D008175	Lung Neoplasms	15.714051217310965	4
D015845	Tonic Pupil	D017565	Sarcoidosis, Pulmonary	3.9285128043277413	1
D015845	Tonic Pupil	D020182	Sleep Apnea, Central	3.9285128043277413	1
D014098	Toothache	D000787	Angina Pectoris	16.383493886746603	6
D014098	Toothache	D020215	Carotid Artery, Internal, Dissection	2.7305823144577674	1
D014098	Toothache	D003139	Common Cold	2.7305823144577674	1
D014098	Toothache	D003324	Coronary Artery Disease	2.7305823144577674	1
D014098	Toothache	D003327	Coronary Disease	2.7305823144577674	1
D014098	Toothache	D003329	Coronary Vasospasm	2.7305823144577674	1
D014098	Toothache	D003371	Cough	2.7305823144577674	1
D014098	Toothache	D003920	Diabetes Mellitus	2.7305823144577674	1
D014098	Toothache	D003924	Diabetes Mellitus, Type 2	2.7305823144577674	1
D014098	Toothache	D006073	Gout	2.7305823144577674	1
D014098	Toothache	D006333	Heart Failure	2.7305823144577674	1
D014098	Toothache	D006973	Hypertension	5.461164628915535	2
D014098	Toothache	D007251	Influenza, Human	2.7305823144577674	1
D014098	Toothache	D008175	Lung Neoplasms	2.7305823144577674	1
D014098	Toothache	D009181	Mycoses	2.7305823144577674	1
D014098	Toothache	D009203	Myocardial Infarction	10.92232925783107	4
D014098	Toothache	D017202	Myocardial Ischemia	10.92232925783107	4
D014098	Toothache	D010018	Osteomalacia	2.7305823144577674	1
D014098	Toothache	D010019	Osteomyelitis	2.7305823144577674	1
D014098	Toothache	D010020	Osteonecrosis	5.461164628915535	2
D014098	Toothache	D012852	Sinusitis	16.383493886746603	6
D014098	Toothache	D012893	Sleep Disorders	5.461164628915535	2
D014103	Torticollis	D001164	Arteriovenous Fistula	2.154990922649467	1
D014103	Torticollis	D015535	Arthritis, Psoriatic	2.154990922649467	1
D014103	Torticollis	D001172	Arthritis, Rheumatoid	4.309981845298934	2
D014103	Torticollis	D001228	Aspergillosis	2.154990922649467	1
D014103	Torticollis	D001249	Asthma	4.309981845298934	2
D014103	Torticollis	D002313	Cardiomyopathy, Restrictive	2.154990922649467	1
D014103	Torticollis	D003139	Common Cold	8.619963690597867	4
D014103	Torticollis	D003371	Cough	2.154990922649467	1
D014103	Torticollis	D003920	Diabetes Mellitus	2.154990922649467	1
D014103	Torticollis	D003924	Diabetes Mellitus, Type 2	2.154990922649467	1
D014103	Torticollis	D004417	Dyspnea	2.154990922649467	1
D014103	Torticollis	D006344	Heart Septal Defects, Atrial	2.154990922649467	1
D014103	Torticollis	D007822	Laryngeal Neoplasms	2.154990922649467	1
D014103	Torticollis	D008175	Lung Neoplasms	2.154990922649467	1
D014103	Torticollis	D008478	Mediastinal Emphysema	2.154990922649467	1
D014103	Torticollis	D009303	Nasopharyngeal Neoplasms	6.464972767948401	3
D014103	Torticollis	D009304	Nasopharyngitis	2.154990922649467	1
D014103	Torticollis	D010019	Osteomyelitis	15.084936458546267	7
D014103	Torticollis	D010493	Pericarditis	2.154990922649467	1
D014103	Torticollis	D000039	Peritonsillar Abscess	4.309981845298934	2
D014103	Torticollis	D012131	Respiratory Insufficiency	4.309981845298934	2
D014103	Torticollis	D012141	Respiratory Tract Infections	8.619963690597867	4
D014103	Torticollis	D017703	Retropharyngeal Abscess	23.70490014914413	11
D014103	Torticollis	D012852	Sinusitis	2.154990922649467	1
D014103	Torticollis	D012893	Sleep Disorders	2.154990922649467	1
D014103	Torticollis	D014069	Tonsillitis	2.154990922649467	1
D014103	Torticollis	D014376	Tuberculosis	4.309981845298934	2
D014103	Torticollis	D020246	Venous Thrombosis	2.154990922649467	1
D014103	Torticollis	D020217	Vertebral Artery Dissection	2.154990922649467	1
D014103	Torticollis	D014826	Vocal Cord Paralysis	2.154990922649467	1
D014103	Torticollis	D014917	Whooping Cough	2.154990922649467	1
D014202	Tremor	D000787	Angina Pectoris	3.4787055736565042	2
D014202	Tremor	D001145	Arrhythmias, Cardiac	15.654175081454268	9
D014202	Tremor	D001164	Arteriovenous Fistula	1.7393527868282521	1
D014202	Tremor	D015535	Arthritis, Psoriatic	1.7393527868282521	1
D014202	Tremor	D001172	Arthritis, Rheumatoid	12.175469507797766	7
D014202	Tremor	D001228	Aspergillosis	1.7393527868282521	1
D014202	Tremor	D001249	Asthma	146.10563409357314	84
D014202	Tremor	D001250	Asthma, Exercise-Induced	1.7393527868282521	1
D014202	Tremor	D001281	Atrial Fibrillation	3.4787055736565042	2
D014202	Tremor	D001991	Bronchitis	12.175469507797766	7
D014202	Tremor	D009202	Cardiomyopathies	1.7393527868282521	1
D014202	Tremor	D020215	Carotid Artery, Internal, Dissection	1.7393527868282521	1
D014202	Tremor	D003139	Common Cold	3.4787055736565042	2
D014202	Tremor	D003324	Coronary Artery Disease	1.7393527868282521	1
D014202	Tremor	D003371	Cough	3.4787055736565042	2
D014202	Tremor	D003550	Cystic Fibrosis	3.4787055736565042	2
D014202	Tremor	D003920	Diabetes Mellitus	1.7393527868282521	1
D014202	Tremor	D003922	Diabetes Mellitus, Type 1	10.436116720969512	6
D014202	Tremor	D003924	Diabetes Mellitus, Type 2	6.9574111473130085	4
D014202	Tremor	D004417	Dyspnea	1.7393527868282521	1
D014202	Tremor	D006333	Heart Failure	3.4787055736565042	2
D014202	Tremor	D006973	Hypertension	8.69676393414126	5
D014202	Tremor	D006976	Hypertension, Pulmonary	1.7393527868282521	1
D014202	Tremor	D006985	Hyperventilation	3.4787055736565042	2
D014202	Tremor	D007022	Hypotension	1.7393527868282521	1
D014202	Tremor	D007024	Hypotension, Orthostatic	15.654175081454268	9
D014202	Tremor	D007251	Influenza, Human	1.7393527868282521	1
D014202	Tremor	D007822	Laryngeal Neoplasms	1.7393527868282521	1
D014202	Tremor	D009203	Myocardial Infarction	6.9574111473130085	4
D014202	Tremor	D017202	Myocardial Ischemia	1.7393527868282521	1
D014202	Tremor	D009765	Obesity	5.218058360484756	3
D014202	Tremor	D010024	Osteoporosis	1.7393527868282521	1
D014202	Tremor	D011020	Pneumonia, Pneumocystis	6.9574111473130085	4
D014202	Tremor	D011024	Pneumonia, Viral	1.7393527868282521	1
D014202	Tremor	D029424	Pulmonary Disease, Chronic Obstructive	1.7393527868282521	1
D014202	Tremor	D011654	Pulmonary Edema	1.7393527868282521	1
D014202	Tremor	D011928	Raynaud Disease	3.4787055736565042	2
D014202	Tremor	D012120	Respiration Disorders	1.7393527868282521	1
D014202	Tremor	D012131	Respiratory Insufficiency	15.654175081454268	9
D014202	Tremor	D012141	Respiratory Tract Infections	1.7393527868282521	1
D014202	Tremor	D045169	Severe Acute Respiratory Syndrome	1.7393527868282521	1
D014202	Tremor	D012852	Sinusitis	1.7393527868282521	1
D014202	Tremor	D020181	Sleep Apnea, Obstructive	1.7393527868282521	1
D014202	Tremor	D012893	Sleep Disorders	6.9574111473130085	4
D014202	Tremor	D013617	Tachycardia, Supraventricular	1.7393527868282521	1
D014202	Tremor	D017180	Tachycardia, Ventricular	17.39352786828252	10
D014202	Tremor	D014123	Toxoplasmosis	3.4787055736565042	2
D014202	Tremor	D014397	Tuberculosis, Pulmonary	3.4787055736565042	2
D014202	Tremor	D020246	Venous Thrombosis	1.7393527868282521	1
D014202	Tremor	D014693	Ventricular Fibrillation	5.218058360484756	3
D014313	Trismus	D002805	Chondrocalcinosis	5.19592085243217	2
D014313	Trismus	D054990	Idiopathic Pulmonary Fibrosis	2.597960426216085	1
D014313	Trismus	D007822	Laryngeal Neoplasms	2.597960426216085	1
D014313	Trismus	D009058	Mouth Breathing	2.597960426216085	1
D014313	Trismus	D009303	Nasopharyngeal Neoplasms	51.959208524321696	20
D014313	Trismus	D009382	Neoplasms, Unknown Primary	2.597960426216085	1
D014313	Trismus	D009959	Oropharyngeal Neoplasms	12.989802131080424	5
D014313	Trismus	D010003	Osteoarthritis	2.597960426216085	1
D014313	Trismus	D010019	Osteomyelitis	12.989802131080424	5
D014313	Trismus	D010020	Osteonecrosis	2.597960426216085	1
D014313	Trismus	D000039	Peritonsillar Abscess	12.989802131080424	5
D014313	Trismus	D012120	Respiration Disorders	2.597960426216085	1
